workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
90,condition1,triangular,earring_big_triangular,earring,[0.12],7391,6,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,green,frog_spotted_green,frog,[0.94],6772,7,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,square,picture_bw_square,picture,[0.93],10111,8,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,mustache-touting,man2_mustached_glassed,man,[0.89],9752,9,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,glasses-wearing,man2_bearded_glassed,man,[0.05],7724,10,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,open,box_open_cardboard,box,[0.06],3920,11,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,hat-wearing,man2_bearded_hatted,man,[0.06],4656,12,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,round,earring_big_round,earring,[0.94],4068,13,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,closed,box_closed_cardboard,box,[0.09],3651,14,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,high,table_metal_high,table,[0.97],4500,15,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,brown,hair_curly_brown,hair,[0.92],3452,16,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,skinny,woman2_happy_skinny,woman,[0.87],4508,17,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,colored,picture_colored_rectangular,picture,[0.04],6108,18,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,glossy,nails_black_glossy,nails,[0.93],4034,19,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,dirty,spoon_metal_dirty,spoon,[0.92],4040,20,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,rectangular,picture_bw_rectangular,picture,[0.89],7343,21,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,sad,woman_old_sad,woman,[0.9],3975,22,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,small,bottle_glass_small,bottle,[0.91],4958,23,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,wooden,spoon_wooden_clean,spoon,[0.05],4606,24,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,blond,hair_curly_blonde,hair,[0.92],6231,25,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,black,nails_black_glossy,nails,[0.92],5299,26,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,blue,pencil_long_blue,pencil,[0.92],4932,27,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,black and white,picture_bw_rectangular,picture,[0.06],6203,28,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,young,man_young_bearded,man,[0.89],4520,29,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,short,pencil_short_black,pencil,[0.91],3268,30,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,low,table_metal_low,table,[0.86],3626,31,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,metal,spoon_metal_clean,spoon,[0.06],4052,32,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,cardboard,box_closed_cardboard,box,[0.06],6285,33,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,matte,nails_black_matte,nails,[0.96],5479,34,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,long,pencil_long_black,pencil,[0.9],3974,35,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,wet,shorts_wet_green,shorts,[0.89],3693,36,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,clean-shaven,man_old_cleanshaven,man,[0.9],3428,37,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,fat,woman2_happy_fat,woman,[0.88],3236,38,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,dry,shorts_dry_green,shorts,[0.92],2601,39,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,clean,spoon_metal_clean,spoon,[0.84],3536,40,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,plastic,bottle_plastic_big,bottle,[0.06],3699,41,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,spotted,frog_spotted_green,frog,[0.06],4776,42,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,bearded,man_old_bearded,man,[0.93],6968,43,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,curly,hair_curly_blonde,hair,[0.91],3301,44,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,happy,woman_old_happy,woman,[0.96],2804,45,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,striped,frog_striped_green,frog,[0.9],4431,46,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,big,bottle_glass_big,bottle,[0.91],4363,47,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
90,condition1,straight,hair_straight_blond,hair,[0.9],2692,48,,[],52,Yes,,1,2,Male,english,Chrome,Windows,1080,1920,5.064283333333333,
95,condition1,,,Mary,Mary,0,1,bot_check,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,black and white,picture_bw_rectangular,picture,[0],26260,3,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,clean,spoon_metal_clean,spoon,[0],4191,4,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,striped,frog_striped_green,frog,[0.52],7920,5,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,straight,hair_straight_blond,hair,[0.27],7896,6,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,long,pencil_long_black,pencil,[0.47],3520,7,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,young,man_young_bearded,man,[0.49],2888,8,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,clean-shaven,man_old_cleanshaven,man,[0.16],4264,9,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,happy,woman_old_happy,woman,[0.49],8792,10,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,brown,hair_curly_brown,hair,[0.19],3584,11,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,closed,box_closed_cardboard,box,[0.17],4503,12,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,metal,spoon_metal_clean,spoon,[0],3600,13,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,old,man_old_bearded,man,[0.49],3071,14,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,glossy,nails_black_glossy,nails,[0.44],5256,15,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,spotted,frog_spotted_green,frog,[0.46],3551,16,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,matte,nails_black_matte,nails,[0.16],5984,17,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,fat,woman2_happy_fat,woman,[0.45],3112,18,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,high,table_metal_high,table,[0.46],2464,19,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,low,table_metal_low,table,[0.47],4152,20,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,curly,hair_curly_blonde,hair,[0.24],6424,21,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,cardboard,box_closed_cardboard,box,[0.03],3496,22,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,glass,bottle_glass_big,bottle,[0.08],4560,23,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,round,earring_big_round,earring,[0.03],4040,24,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,big,bottle_glass_big,bottle,[0.49],2456,25,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,mustache-touting,man2_mustached_glassed,man,[0.08],4880,26,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,wet,shorts_wet_green,shorts,[0.07],5184,27,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,dirty,spoon_metal_dirty,spoon,[0],3152,28,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,bearded,man_old_bearded,man,[0.11],3344,29,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,black,nails_black_glossy,nails,[0.12],5479,30,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,triangular,earring_big_triangular,earring,[0.03],7424,31,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,short,pencil_short_black,pencil,[0.48],7880,32,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,red,frog_spotted_red,frog,[0.49],1791,33,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,sad,woman_old_sad,woman,[0.47],2352,34,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,dry,shorts_dry_green,shorts,[0.12],2799,35,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,open,box_open_cardboard,box,[0.28],2592,36,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,hat-wearing,man2_bearded_hatted,man,[0.7],4823,37,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,skinny,woman2_happy_skinny,woman,[0.63],4712,38,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,plastic,bottle_plastic_big,bottle,[0.49],6536,39,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,blue,pencil_long_blue,pencil,[0.08],3984,40,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,rectangular,picture_bw_rectangular,picture,[0.11],3192,41,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,colored,picture_colored_rectangular,picture,[0.14],3464,42,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,square,picture_bw_square,picture,[0.11],6504,43,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,blond,hair_curly_blonde,hair,[0.48],3024,44,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,green,frog_spotted_green,frog,[0.04],3360,45,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,glasses-wearing,man2_bearded_glassed,man,[0.03],3160,46,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,wooden,spoon_wooden_clean,spoon,[0.02],3880,47,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
95,condition1,small,bottle_glass_small,bottle,[0.48],2360,48,,[],45,Yes,None,2,1,Male,English,Chrome,Windows,768,1366,4.286833333333333,
102,condition1,,,Patricia,Patricia,0,1,bot_check,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,small,bottle_glass_small,bottle,[0.97],16085,3,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,glass,bottle_glass_big,bottle,[0],6270,4,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,long,pencil_long_black,pencil,[1],8798,5,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,old,man_old_bearded,man,[0.87],6833,6,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,skinny,woman2_happy_skinny,woman,[0.18],7859,7,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,big,bottle_glass_big,bottle,[0.99],6660,8,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,cardboard,box_closed_cardboard,box,[0],5788,9,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,triangular,earring_big_triangular,earring,[0],3766,10,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,square,picture_bw_square,picture,[0],3958,11,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,plastic,bottle_plastic_big,bottle,[0],4649,12,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,clean-shaven,man_old_cleanshaven,man,[0],4426,13,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,matte,nails_black_matte,nails,[0],3839,14,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,dry,shorts_dry_green,shorts,[0],5575,15,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,curly,hair_curly_blonde,hair,[0],4532,16,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,round,earring_big_round,earring,[0],4272,17,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,rectangular,picture_bw_rectangular,picture,[0],3497,18,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,straight,hair_straight_blond,hair,[0],3814,19,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,hat-wearing,man2_bearded_hatted,man,[0.02],5936,20,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,striped,frog_striped_green,frog,[0],3438,21,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,sad,woman_old_sad,woman,[0.64],17063,22,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,glossy,nails_black_glossy,nails,[0],3374,23,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,short,pencil_short_black,pencil,[1],4131,24,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,fat,woman2_happy_fat,woman,[0.78],8038,25,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,young,man_young_bearded,man,[0.8],6587,26,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,bearded,man_old_bearded,man,[0],3284,27,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,happy,woman_old_happy,woman,[0.73],16359,28,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,closed,box_closed_cardboard,box,[0],9714,29,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,colored,picture_colored_rectangular,picture,[0],4722,30,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,blue,pencil_long_blue,pencil,[0],12814,31,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,mustache-touting,man2_mustached_glassed,man,[0],3636,32,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,brown,hair_curly_brown,hair,[0],16595,33,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,blond,hair_curly_blonde,hair,[0],3223,34,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,black and white,picture_bw_rectangular,picture,[0],5217,35,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,green,frog_spotted_green,frog,[0],4280,36,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,spotted,frog_spotted_green,frog,[0],7333,37,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,clean,spoon_metal_clean,spoon,[0.69],4523,38,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,black,nails_black_glossy,nails,[0],2780,39,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,open,box_open_cardboard,box,[0],3701,40,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,wet,shorts_wet_green,shorts,[0],2852,41,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,high,table_metal_high,table,[0.9],7093,42,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,dirty,spoon_metal_dirty,spoon,[0.75],6595,43,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,red,frog_spotted_red,frog,[0],16306,44,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,glasses-wearing,man2_bearded_glassed,man,[0],3054,45,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,low,table_metal_low,table,[0.87],7001,46,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,wooden,spoon_wooden_clean,spoon,[0],5160,47,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
102,condition1,metal,spoon_metal_clean,spoon,[0],4011,48,,[],34,Yes,,3,2,Male,English,Firefox,Mac,900,1440,5.4527833333333335,
107,condition1,,,Jennifer,Jennifer,0,1,bot_check,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,spotted,frog_spotted_green,frog,[0],15744,3,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,glossy,nails_black_glossy,nails,[0],9879,4,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,cardboard,box_closed_cardboard,box,[0],5765,5,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,hat-wearing,man2_bearded_hatted,man,[0],6850,6,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,blue,pencil_long_blue,pencil,[0],5192,7,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,sad,woman_old_sad,woman,[0],5566,8,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,brown,hair_curly_brown,hair,[0],5025,9,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,dirty,spoon_metal_dirty,spoon,[0],5464,10,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,square,picture_bw_square,picture,[0],8522,11,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,matte,nails_black_matte,nails,[0],4653,12,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,mustache-touting,man2_mustached_glassed,man,[0],6176,13,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,triangular,earring_big_triangular,earring,[0],5323,14,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,wooden,spoon_wooden_clean,spoon,[0],5265,15,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,closed,box_closed_cardboard,box,[0.03],4764,16,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,high,table_metal_high,table,[0.33],7759,17,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,happy,woman_old_happy,woman,[0],5376,18,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,old,man_old_bearded,man,[0.3],4861,19,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,round,earring_big_round,earring,[0.01],4300,20,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,blond,hair_curly_blonde,hair,[0.04],5173,21,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,metal,spoon_metal_clean,spoon,[0.01],3685,22,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,clean,spoon_metal_clean,spoon,[0.03],3990,23,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,curly,hair_curly_blonde,hair,[0.01],3615,24,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,wet,shorts_wet_green,shorts,[0.02],4479,25,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,colored,picture_colored_rectangular,picture,[0.04],4169,26,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,open,box_open_cardboard,box,[0.02],4634,27,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,glass,bottle_glass_big,bottle,[0.01],3627,28,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,dry,shorts_dry_green,shorts,[0.02],5118,29,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,straight,hair_straight_blond,hair,[0.02],4000,30,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,bearded,man_old_bearded,man,[0.02],3739,31,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,plastic,bottle_plastic_big,bottle,[0.02],3969,32,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,fat,woman2_happy_fat,woman,[0.17],6471,33,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,clean-shaven,man_old_cleanshaven,man,[0.02],3948,34,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,striped,frog_striped_green,frog,[0.02],5205,35,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,red,frog_spotted_red,frog,[0.01],3468,36,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,low,table_metal_low,table,[0.19],3998,37,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,glasses-wearing,man2_bearded_glassed,man,[0.01],3486,38,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,young,man_young_bearded,man,[0.03],3809,39,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,black,nails_black_glossy,nails,[0.03],3087,40,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,skinny,woman2_happy_skinny,woman,[0.17],3570,41,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,long,pencil_long_black,pencil,[0.01],3546,42,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,short,pencil_short_black,pencil,[0.19],4685,43,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,small,bottle_glass_small,bottle,[0.17],4061,44,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,rectangular,picture_bw_rectangular,picture,[0.03],3839,45,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,green,frog_spotted_green,frog,[0.02],3759,46,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,black and white,picture_bw_rectangular,picture,[0.02],4151,47,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
107,condition1,big,bottle_glass_big,bottle,[0.16],6021,48,,[],39,Yes,,2,1,Female,english,Chrome,Windows,1080,1920,5.09725,
108,condition1,,,Jessica,Jessica,0,1,bot_check,[],73,Yes,"On some of the questions of color, I took into account that one person may be colorblind and perceive color differently. And of course some things depend on one's perspective or opinion regarding perceived shapes, heights, weights.  ",3,1,Male,English,Firefox,Mac,900,1440,13.024616666666669,
108,condition1,bearded,man_old_bearded,man,[0.03],40168,3,,[],73,Yes,"On some of the questions of color, I took into account that one person may be colorblind and perceive color differently. And of course some things depend on one's perspective or opinion regarding perceived shapes, heights, weights.  ",3,1,Male,English,Firefox,Mac,900,1440,13.024616666666669,
